Date_Time             Cha-1(Gauss)     Ch-2(Gauss)       Ch-3(Gauss)      Ch-4(Gauss)     Ch-5(Gauss)    Ch-6(Gauss)  Max_Range(Gauss)    Offset(Gauss)
===========           =============  =============     =============    =============   =============  =============  ================  ====================

2015-01-12-16-41-59	-0.031188333	-4.6314268	0.21787085	-1.033792e-05	-1.9874662e-05	-1.1530013e-05	 9.9999686	6.1187648e-05	
2015-01-12-16-42-08	-0.031191909	-4.6314053	0.21788158	-7.9537344e-06	-2.2258848e-05	-9.1458272e-06	 9.9999972	3.7345792e-05	
2015-01-12-16-42-18	-0.031195486	-4.6313874	0.21788873	-5.5695488e-06	-2.4643034e-05	-1.033792e-05	 9.9999972	3.9729978e-05	
2015-01-12-16-42-27	-0.031195486	-4.6313982	0.21788515	-1.2722106e-05	-2.3450941e-05	-9.1458272e-06	 9.9999972	4.092207e-05	
2015-01-12-16-42-37	-0.031194293	-4.6313421	0.21788038	-9.1458272e-06	-2.2258848e-05	-1.1530013e-05	 9.9999972	4.6882534e-05	
2015-01-12-16-42-47	-0.031194293	-4.6313123	0.21788754	-1.1530013e-05	-2.1066755e-05	-1.033792e-05	 9.9999912	4.926672e-05	
2015-01-12-16-42-56	-0.031194293	-4.6313421	0.21788515	-9.1458272e-06	-1.9874662e-05	-1.2722106e-05	 9.9999924	5.2842998e-05	
2015-01-12-16-43-06	-0.031201446	-4.6312861	0.21787681	-1.033792e-05	-2.5835126e-05	-9.1458272e-06	 9.9999769	5.9995555e-05	
2015-01-12-16-43-15	-0.031199062	 -4.631242	0.21788873	-9.1458272e-06	-2.3450941e-05	-9.1458272e-06	 9.9999972	3.9729978e-05	
2015-01-12-16-43-25	-0.031206214	-4.6312432	 0.2178935	-1.1530013e-05	-2.2258848e-05	-1.033792e-05	 9.9999972	3.8537885e-05	
2015-01-12-16-43-35	-0.031201446	-4.6312468	0.21789469	-1.033792e-05	-2.1066755e-05	-1.033792e-05	 9.9999972	4.2114163e-05	
2015-01-12-16-43-44	-0.031202638	  -4.63118	 0.2178935	-9.1458272e-06	-2.3450941e-05	-6.7616416e-06	 9.9999972	4.5690442e-05	
2015-01-12-16-43-54	-0.031209791	-4.6311657	0.21789827	-1.033792e-05	-1.868257e-05	-1.033792e-05	 9.9999972	5.1650906e-05	
2015-01-12-16-44-03	-0.031209791	-4.6311514	0.21788992	-9.1458272e-06	-2.3450941e-05	-5.5695488e-06	 9.9999972	5.0458813e-05	
2015-01-12-16-44-13	-0.031216943	-4.6311371	 0.2178935	-9.1458272e-06	-2.2258848e-05	-7.9537344e-06	 9.9999972	5.9995555e-05	
2015-01-12-16-44-23	-0.031218135	 -4.631124	0.21788992	-6.7616416e-06	-2.2258848e-05	-1.033792e-05	 9.9999972	3.7345792e-05	
2015-01-12-16-44-32	-0.031222904	-4.6310668	0.21788873	-1.033792e-05	-2.7027219e-05	-1.033792e-05	 9.9999972	3.7345792e-05	
2015-01-12-16-44-42	-0.03122052	-4.6310763	0.21788515	-7.9537344e-06	-2.3450941e-05	-9.1458272e-06	 9.9999972	3.9729978e-05	
2015-01-12-16-44-51	-0.031225288	-4.6310715	0.21788754	-9.1458272e-06	-1.7490477e-05	-7.9537344e-06	 9.9999972	4.5690442e-05	
2015-01-12-16-45-01	-0.031227672	-4.6310799	0.21788158	-1.033792e-05	-2.5835126e-05	-9.1458272e-06	 9.9999972	4.5690442e-05	
2015-01-12-16-45-11	-0.031224096	-4.6310846	  0.217878	-6.7616416e-06	-2.2258848e-05	-1.033792e-05	 9.9999972	5.0458813e-05	
2015-01-12-16-45-20	-0.031227672	-4.6310906	0.21787562	-9.1458272e-06	-2.2258848e-05	-1.033792e-05	 9.9999972	5.8803462e-05	
2015-01-12-16-45-30	-0.031230056	-4.6311121	0.21787323	-1.033792e-05	-2.4643034e-05	-9.1458272e-06	 9.9999972	3.4961606e-05	
2015-01-12-16-45-39	-0.03122648	-4.6311132	0.21787919	-7.9537344e-06	-2.3450941e-05	-9.1458272e-06	 9.9999972	3.8537885e-05	
2015-01-12-16-45-49	-0.031231248	-4.6311121	0.21788396	-6.7616416e-06	-2.3450941e-05	-1.033792e-05	 9.9999972	4.092207e-05	
2015-01-12-16-45-59	-0.031224096	-4.6311562	0.21787681	-9.1458272e-06	-2.7027219e-05	-1.2722106e-05	 9.9999972	4.5690442e-05	
2015-01-12-16-46-08	-0.031234825	-4.6311347	0.21787562	-1.1530013e-05	-2.3450941e-05	-6.7616416e-06	 9.9999972	4.926672e-05	
2015-01-12-16-46-18	-0.031234825	-4.6311574	  0.217878	-1.033792e-05	-2.5835126e-05	-1.033792e-05	 9.9999972	4.8074627e-05	
2015-01-12-16-46-27	-0.031230056	-4.6311538	0.21786846	-9.1458272e-06	-1.9874662e-05	-7.9537344e-06	 9.9999972	5.6419277e-05	
2015-01-12-16-46-37	-0.031231248	-4.6311776	0.21787085	-1.033792e-05	-2.3450941e-05	-1.033792e-05	 9.9999972	3.1385328e-05	
2015-01-12-16-46-47	-0.031234825	-4.6312074	0.21787442	-1.1530013e-05	-2.9411405e-05	-1.5106291e-05	 9.9999972	3.8537885e-05	
2015-01-12-16-46-56	-0.031234825	-4.6312205	0.21787562	-1.033792e-05	-2.5835126e-05	-1.033792e-05	 9.9999972	4.092207e-05	
2015-01-12-16-47-06	-0.03123244	 -4.631186	0.21787204	-1.033792e-05	-2.5835126e-05	-1.3914198e-05	 9.9999972	4.2114163e-05	
2015-01-12-16-47-15	-0.03123244	-4.6312515	0.21787681	-1.033792e-05	-2.2258848e-05	-1.1530013e-05	 9.9999972	4.5690442e-05	
2015-01-12-16-47-25	-0.031230056	-4.6312325	0.21786727	-9.1458272e-06	-2.3450941e-05	-1.5106291e-05	 9.9999972	4.926672e-05	
2015-01-12-16-47-35	-0.031228864	-4.6312611	0.21786966	-1.033792e-05	-2.3450941e-05	-1.033792e-05	 9.9999972	5.6419277e-05	
2015-01-12-16-47-44	-0.031227672	-4.6312897	0.21786608	-7.9537344e-06	-2.2258848e-05	-6.7616416e-06	 9.9999853	3.4961606e-05	
2015-01-12-16-47-54	-0.031227672	-4.6313231	0.21787204	-1.033792e-05	-2.5835126e-05	-1.033792e-05	 9.9999972	3.9729978e-05	
2015-01-12-16-48-04	-0.03122648	-4.6313135	0.21787085	-9.1458272e-06	-2.4643034e-05	-9.1458272e-06	 9.9999972	3.8537885e-05	
2015-01-12-16-48-13	-0.03122648	-4.6313147	0.21787085	-1.2722106e-05	-2.4643034e-05	-9.1458272e-06	 9.9999972	3.9729978e-05	
2015-01-12-16-48-23	-0.03123244	-4.6313195	0.21787204	-1.033792e-05	-2.4643034e-05	-1.1530013e-05	 9.9999924	4.4498349e-05	
2015-01-12-16-48-32	-0.031230056	-4.6313588	0.21786608	-1.033792e-05	-2.4643034e-05	-1.5106291e-05	 9.9999972	4.6882534e-05	
2015-01-12-16-48-42	-0.03123244	-4.6313719	 0.2178625	-9.1458272e-06	-2.5835126e-05	-1.033792e-05	 9.9999936	5.4035091e-05	
2015-01-12-16-48-52	-0.031234825	-4.6313791	0.21786012	-9.1458272e-06	-2.4643034e-05	-9.1458272e-06	 9.9999865	6.1187648e-05	
2015-01-12-16-49-01	-0.031228864	 -4.631428	0.21786608	-1.033792e-05	-2.2258848e-05	-1.1530013e-05	 9.9999972	3.7345792e-05	
2015-01-12-16-49-11	-0.031234825	-4.6314208	0.21786846	-1.1530013e-05	-2.5835126e-05	-9.1458272e-06	 9.9999972	4.092207e-05	
2015-01-12-16-49-20	-0.031231248	-4.6314435	0.21786012	-1.1530013e-05	-2.4643034e-05	-1.033792e-05	 9.9999972	4.3306256e-05	
2015-01-12-16-49-30	-0.03123244	-4.6314542	0.21785893	-1.2722106e-05	-2.4643034e-05	-1.033792e-05	 9.9999972	4.3306256e-05	
2015-01-12-16-49-40	-0.031233633	-4.6314911	0.21785773	-6.7616416e-06	-2.7027219e-05	-7.9537344e-06	 9.9999972	4.926672e-05	
2015-01-12-16-49-49	-0.031238401	-4.6314613	 0.2178482	-7.9537344e-06	-2.4643034e-05	-6.7616416e-06	 9.9999972	5.0458813e-05	
2015-01-12-16-49-59	-0.031234825	-4.6314446	0.21785058	-9.1458272e-06	-2.4643034e-05	-5.5695488e-06	 9.9999972	5.8803462e-05	
2015-01-12-16-50-08	-0.031241977	-4.6315007	0.21785535	-5.5695488e-06	-2.3450941e-05	-1.3914198e-05	 9.9999972	3.6153699e-05	
2015-01-12-16-50-18	-0.031234825	  -4.63154	0.21784939	-1.033792e-05	-2.8219312e-05	-1.033792e-05	 9.9999972	4.092207e-05	
2015-01-12-16-50-28	-0.031239593	 -4.631509	0.21785773	-6.7616416e-06	-2.4643034e-05	-9.1458272e-06	 9.9999972	4.2114163e-05	
2015-01-12-16-50-37	-0.031240785	-4.6315412	0.21785058	-1.3914198e-05	-2.7027219e-05	-1.2722106e-05	 9.9999972	4.2114163e-05	
2015-01-12-16-50-47	-0.031241977	-4.6315317	0.21784939	-9.1458272e-06	-2.4643034e-05	-1.033792e-05	 9.9999972	4.926672e-05	
2015-01-12-16-50-56	-0.031238401	-4.6315543	0.21784701	-1.2722106e-05	-2.4643034e-05	-1.033792e-05	 9.9999972	5.1650906e-05	
2015-01-12-16-51-06	-0.031246746	 -4.631571	0.21784224	-1.033792e-05	-2.4643034e-05	-1.2722106e-05	 9.9999972	5.761137e-05	
2015-01-12-16-51-16	-0.031246746	-4.6316044	0.21785058	-7.9537344e-06	-2.3450941e-05	-9.1458272e-06	 9.9999972	3.3769514e-05	
2015-01-12-16-51-25	-0.031246746	 -4.631596	0.21784701	-9.1458272e-06	-2.8219312e-05	-1.033792e-05	 9.9999972	3.9729978e-05	
2015-01-12-16-51-35	-0.031251514	-4.6315805	 0.2178482	-7.9537344e-06	-2.5835126e-05	-1.5106291e-05	 9.9999972	3.9729978e-05	
2015-01-12-16-51-44	-0.031250322	-4.6316032	0.21784462	-9.1458272e-06	-2.8219312e-05	-1.033792e-05	 9.9999972	4.926672e-05	
2015-01-12-16-51-54	-0.031250322	-4.6316115	0.21784462	-1.033792e-05	-2.7027219e-05	-1.1530013e-05	 9.9999972	4.4498349e-05	
2015-01-12-16-52-04	-0.031246746	-4.6316556	0.21784224	-1.1530013e-05	-2.8219312e-05	-1.5106291e-05	 9.9999972	5.1650906e-05	
2015-01-12-16-52-13	-0.031245553	-4.6316425	0.21784224	-1.1530013e-05	-2.8219312e-05	-1.3914198e-05	 9.9999948	5.761137e-05	
2015-01-12-16-52-23	-0.031240785	-4.6316533	0.21783508	-1.033792e-05	-2.7027219e-05	-1.1530013e-05	 9.9999972	3.6153699e-05	
2015-01-12-16-52-32	-0.031245553	-4.6316199	0.21785297	-9.1458272e-06	-2.7027219e-05	-7.9537344e-06	 9.9999972	3.7345792e-05	
2015-01-12-16-52-42	-0.031243169	 -4.631689	0.21784224	-6.7616416e-06	-2.5835126e-05	-1.033792e-05	 9.9999972	3.7345792e-05	
2015-01-12-16-52-52	-0.031244361	-4.6316688	0.21783985	-1.033792e-05	-2.5835126e-05	-1.1530013e-05	 9.9999972	4.2114163e-05	
2015-01-12-16-53-01	-0.031243169	-4.6316998	0.21784581	-5.5695488e-06	-2.4643034e-05	-1.1530013e-05	 9.9999972	4.6882534e-05	
2015-01-12-16-53-11	-0.031240785	-4.6316735	0.21783032	-1.033792e-05	-2.9411405e-05	-1.1530013e-05	 9.9999972	4.8074627e-05	
2015-01-12-16-53-21	-0.031239593	-4.6316831	0.21781601	-1.033792e-05	-2.7027219e-05	-1.1530013e-05	 9.9999972	5.5227184e-05	
2015-01-12-16-53-30	-0.031234825	-4.6317021	0.21782436	-7.9537344e-06	-2.8219312e-05	-1.2722106e-05	 9.9999901	4.092207e-05	
2015-01-12-16-53-40	-0.031236017	-4.6317153	0.21783628	-1.3914198e-05	-2.4643034e-05	-1.1530013e-05	 9.9999972	4.092207e-05	
2015-01-12-16-53-49	-0.031238401	-4.6317403	0.21783866	-1.033792e-05	-2.8219312e-05	-1.2722106e-05	 9.9999972	4.092207e-05	
2015-01-12-16-53-59	-0.031238401	 -4.631757	0.21783747	-1.033792e-05	-2.9411405e-05	-7.9537344e-06	 9.9999972	4.2114163e-05	
2015-01-12-16-54-09	-0.031238401	-4.6317117	0.21782912	-1.033792e-05	-2.7027219e-05	-1.6298384e-05	 9.9999972	4.5690442e-05	
2015-01-12-16-54-18	-0.031240785	-4.6317474	0.21782793	-3.1853632e-06	-2.5835126e-05	-9.1458272e-06	 9.9999972	4.4498349e-05	
2015-01-12-16-54-28	-0.031231248	-4.6318094	0.21783389	-9.1458272e-06	-2.7027219e-05	-7.9537344e-06	 9.9999972	5.4035091e-05	
2015-01-12-16-54-37	-0.031221712	-4.6317772	0.21782316	-1.033792e-05	-2.7027219e-05	-9.1458272e-06	 9.9999972	5.8803462e-05	
